scoringPeriodId,Player,Position,Team,playerrosterslot,Actual,Predicted,ActualMinusPredicted,SlottedPosition,Starter
9,Sterling Shepard,Wide Receiver,'R'm Chair_Quarterback,20,0,0,0,Bench,Bench
10,Sterling Shepard,Wide Receiver,'R'm Chair_Quarterback,20,0,0,0,Bench,Bench
12,Sterling Shepard,Wide Receiver,NA,NA,8.7,11.3830315652,-2.6830315652000003,NA,Starter
13,Sterling Shepard,Wide Receiver,Compute _This!,4,13,13.336015008300002,-0.3360150083000022,Wide Receiver,Starter
1,T.J. Hockenson,Tight End,NA,NA,25.1,7.051754304,18.048245696000002,NA,Starter
2,T.J. Hockenson,Tight End,'R'm Chair_Quarterback,6,1.7000000000000002,9.138019632999999,-7.438019632999999,Tight End,Starter
3,T.J. Hockenson,Tight End,'R'm Chair_Quarterback,20,1.1,9.065036118,-7.9650361180000004,Bench,Bench
4,T.J. Hockenson,Tight End,'R'm Chair_Quarterback,20,11.7,9.841703827,1.8582961729999994,Bench,Bench
6,T.J. Hockenson,Tight End,NA,NA,6.1,7.429521997999999,-1.3295219979999997,NA,Starter
7,T.J. Hockenson,Tight End,Palindrome_Tikkit,6,6.2,7.506057291,-1.3060572910000001,Tight End,Starter
8,T.J. Hockenson,Tight End,Palindrome_Tikkit,6,3.1,8.222439706,-5.122439706,Tight End,Starter
9,T.J. Hockenson,Tight End,Palindrome_Tikkit,6,8.600000000000001,9.090029424,-0.4900294239999994,Tight End,Starter
10,T.J. Hockenson,Tight End,Palindrome_Tikkit,6,7.7,7.976888984,-0.27688898400000017,Tight End,Starter
11,T.J. Hockenson,Tight End,Palindrome_Tikkit,6,1.6,7.030711625000001,-5.430711625000001,Tight End,Starter
12,T.J. Hockenson,Tight End,Palindrome_Tikkit,20,0,6.68531341,-6.68531341,Bench,Bench
1,T.Y. Hilton,Wide Receiver,Compute _This!,4,28.700000000000003,12.778991723,15.921008277000002,Wide Receiver,Starter
2,T.Y. Hilton,Wide Receiver,Compute _This!,4,14.3,13.342860080000003,0.9571399199999977,Wide Receiver,Starter
3,T.Y. Hilton,Wide Receiver,Compute _This!,20,20.5,13.288835086,7.211164913999999,Bench,Bench
4,T.Y. Hilton,Wide Receiver,Compute _This!,20,0,0,0,Bench,Bench
5,T.Y. Hilton,Wide Receiver,Compute _This!,4,7.7,16.242224798000002,-8.542224798000003,Wide Receiver,Starter
6,T.Y. Hilton,Wide Receiver,Compute _This!,20,NA,0,NA,Bench,Bench
7,T.Y. Hilton,Wide Receiver,Compute _This!,4,19.4,14.594128651999998,4.805871348,Wide Receiver,Starter
8,T.Y. Hilton,Wide Receiver,Compute _This!,4,7.4,13.684567929,-6.284567929,Wide Receiver,Starter
9,T.Y. Hilton,Wide Receiver,Compute _This!,4,0,0,0,Wide Receiver,Starter
10,T.Y. Hilton,Wide Receiver,Compute _This!,20,0,0,0,Bench,Bench
11,T.Y. Hilton,Wide Receiver,Compute _This!,20,0,0,0,Bench,Bench
12,T.Y. Hilton,Wide Receiver,Compute _This!,20,4.8,14.874479596,-10.074479596,Bench,Bench
13,T.Y. Hilton,Wide Receiver,Compute _This!,21,0,0,0,IR,Bench
1,Tarik Cohen,Running Back,Philly_Chapmaniacs,2,12.9,11.224650223000001,1.6753497769999992,Running Back,Starter
2,Tarik Cohen,Running Back,Philly_Chapmaniacs,2,4.5,11.235898653000001,-6.735898653000001,Running Back,Starter
3,Tarik Cohen,Running Back,Philly_Chapmaniacs,2,4.4,11.240145362000002,-6.840145362000001,Running Back,Starter
4,Tarik Cohen,Running Back,Philly_Chapmaniacs,20,9.799999999999999,10.586645426,-0.7866454260000015,Bench,Bench
5,Tarik Cohen,Running Back,Philly_Chapmaniacs,20,10.9,11.301660072,-0.4016600720000003,Bench,Bench
6,Tarik Cohen,Running Back,Philly_Chapmaniacs,20,NA,0,NA,Bench,Bench
7,Tarik Cohen,Running Back,Philly_Chapmaniacs,20,11.9,11.262081632000001,0.6379183679999993,Bench,Bench
8,Tarik Cohen,Running Back,Philly_Chapmaniacs,2,7.6,11.810545496000003,-4.2105454960000035,Running Back,Starter
9,Tarik Cohen,Running Back,Philly_Chapmaniacs,20,3.6,9.168181286,-5.568181286,Bench,Bench
10,Tarik Cohen,Running Back,Philly_Chapmaniacs,2,13.700000000000001,10.385608943,3.3143910570000017,Running Back,Starter
11,Tarik Cohen,Running Back,Philly_Chapmaniacs,2,18.4,10.018933289,8.381066710999999,Running Back,Starter
12,Tarik Cohen,Running Back,Philly_Chapmaniacs,20,12.4,11.098625385999998,1.301374614000002,Bench,Bench
13,Tarik Cohen,Running Back,Philly_Chapmaniacs,20,7.5,12.499024058000002,-4.999024058000002,Bench,Bench
7,Teddy Bridgewater,Quarterback,NA,NA,19.939999999999998,12.1885951309,7.751404869099998,NA,Starter
8,Teddy Bridgewater,Quarterback,Analysis_Paralysis,20,-0.2,0.1429122572,-0.3429122572,Bench,Bench
9,Teddy Bridgewater,Quarterback,Analysis_Paralysis,20,NA,0,NA,Bench,Bench
2,Terry McLaurin,Wide Receiver,NA,NA,17.2,10.250300871,6.949699128999999,NA,Starter
3,Terry McLaurin,Wide Receiver,'R'm Chair_Quarterback,20,19,11.815380002,7.1846199980000005,Bench,Bench
4,Terry McLaurin,Wide Receiver,'R'm Chair_Quarterback,20,0,0,0,Bench,Bench
5,Terry McLaurin,Wide Receiver,'R'm Chair_Quarterback,20,8.100000000000001,11.105017591,-3.005017590999998,Bench,Bench
6,Terry McLaurin,Wide Receiver,'R'm Chair_Quarterback,4,26,13.383262401000001,12.616737598999999,Wide Receiver,Starter
7,Terry McLaurin,Wide Receiver,'R'm Chair_Quarterback,4,2.1,12.623558802000002,-10.523558802000002,Wide Receiver,Starter
8,Terry McLaurin,Wide Receiver,'R'm Chair_Quarterback,23,7.9,12.689847251,-4.789847250999999,Flex,Starter
9,Terry McLaurin,Wide Receiver,'R'm Chair_Quarterback,23,7.9,10.958428391,-3.0584283909999996,Flex,Starter
10,Terry McLaurin,Wide Receiver,'R'm Chair_Quarterback,20,NA,0,NA,Bench,Bench
11,Terry McLaurin,Wide Receiver,'R'm Chair_Quarterback,23,9.9,11.888573784,-1.9885737839999997,Flex,Starter
12,Terry McLaurin,Wide Receiver,'R'm Chair_Quarterback,23,12.2,12.345491023,-0.14549102299999994,Flex,Starter
13,Terry McLaurin,Wide Receiver,'R'm Chair_Quarterback,20,2.8,11.745052593,-8.945052593,Bench,Bench
1,Tevin Coleman,Running Back,Compute _This!,20,7.600000000000001,11.655203211,-4.0552032109999985,Bench,Bench
5,Tevin Coleman,Running Back,NA,NA,15.700000000000001,10.240321299,5.459678701000001,NA,Starter
6,Tevin Coleman,Running Back,The_Chief,23,14.1,12.252963077999999,1.847036922000001,Flex,Starter
7,Tevin Coleman,Running Back,The_Chief,2,8.1,16.242576708999994,-8.142576708999995,Running Back,Starter
8,Tevin Coleman,Running Back,The_Chief,20,37.8,15.151422873,22.648577126999996,Bench,Bench
9,Tevin Coleman,Running Back,The_Chief,2,5.6000000000000005,16.463634242999998,-10.863634242999996,Running Back,Starter
10,Tevin Coleman,Running Back,The_Chief,2,11.2,16.907461882,-5.7074618820000005,Running Back,Starter
11,Tevin Coleman,Running Back,The_Chief,2,9.200000000000001,14.97610966,-5.7761096599999995,Running Back,Starter
12,Tevin Coleman,Running Back,The_Chief,2,12.9,16.661085102,-3.761085102000001,Running Back,Starter
13,Tevin Coleman,Running Back,The_Chief,2,2.5,14.365013574,-11.865013574,Running Back,Starter
1,Texans D/ST,Defense,NA,NA,-4,2.43721121,-6.43721121,NA,Starter
2,Texans D/ST,Defense,Compute _This!,16,11,7.603956333,3.396043667,Defense,Starter
2,Titans D/ST,Defense,NA,NA,9,6.441384900999999,2.5586150990000007,NA,Starter
3,Titans D/ST,Defense,Compute _This!,16,2,7.667032063000001,-5.667032063000001,Defense,Starter
4,Titans D/ST,Defense,Compute _This!,20,7,5.143528659999999,1.8564713400000006,Bench,Bench
5,Titans D/ST,Defense,Compute _This!,16,7,7.854895072,-0.8548950719999997,Defense,Starter
6,Titans D/ST,Defense,Compute _This!,20,6,6.700802376,-0.7008023760000004,Bench,Bench
1,Todd Gurley II,Running Back,The_Plainsmen,2,11.100000000000001,16.979200933999998,-5.879200933999996,Running Back,Starter
2,Todd Gurley II,Running Back,The_Plainsmen,2,15.700000000000001,13.740985384,1.959014616000001,Running Back,Starter
3,Todd Gurley II,Running Back,The_Plainsmen,2,4.3,14.852925944,-10.552925944000002,Running Back,Starter
4,Todd Gurley II,Running Back,The_Plainsmen,2,26,15.59631219,10.40368781,Running Back,Starter
5,Todd Gurley II,Running Back,The_Plainsmen,2,18.700000000000003,16.651381562,2.048618438000002,Running Back,Starter
6,Todd Gurley II,Running Back,The_Plainsmen,2,0,0,0,Running Back,Starter
7,Todd Gurley II,Running Back,The_Plainsmen,20,12.400000000000002,17.980221022000002,-5.580221022,Bench,Bench
8,Todd Gurley II,Running Back,The_Plainsmen,2,10.4,17.298839065000003,-6.898839065000002,Running Back,Starter
9,Todd Gurley II,Running Back,The_Plainsmen,20,NA,0,NA,Bench,Bench
10,Todd Gurley II,Running Back,The_Plainsmen,2,7.300000000000001,14.679418733999999,-7.379418733999998,Running Back,Starter
11,Todd Gurley II,Running Back,The_Plainsmen,2,20.300000000000004,13.426558711000002,6.873441289000002,Running Back,Starter
12,Todd Gurley II,Running Back,The_Plainsmen,2,4.9,15.507952117,-10.607952117,Running Back,Starter
13,Todd Gurley II,Running Back,The_Plainsmen,2,18.5,16.718499997,1.7815000030000014,Running Back,Starter
1,Tom Brady,Quarterback,The_Chief,20,25.64,18.217252347,7.422747653000002,Bench,Bench
2,Tom Brady,Quarterback,The_Chief,0,24.66,19.995238294099998,4.664761705900002,Quarterback,Starter
3,Tom Brady,Quarterback,The_Chief,0,20.14,17.728547814000002,2.4114521859999982,Quarterback,Starter
4,Tom Brady,Quarterback,The_Chief,0,3.7,16.9307453083,-13.230745308300001,Quarterback,Starter
5,Tom Brady,Quarterback,The_Chief,0,23.92,18.157463299299998,5.762536700700004,Quarterback,Starter
6,Tom Brady,Quarterback,The_Chief,0,21.96,19.1817654223,2.778234577700001,Quarterback,Starter
7,Tom Brady,Quarterback,The_Chief,0,11.96,17.5229920306,-5.5629920306,Quarterback,Starter
8,Tom Brady,Quarterback,The_Chief,0,18.36,17.4970221272,0.8629778727999984,Quarterback,Starter
9,Tom Brady,Quarterback,The_Chief,0,13.4,16.8951275216,-3.495127521599999,Quarterback,Starter
10,Tom Brady,Quarterback,The_Chief,20,NA,0,NA,Bench,Bench
11,Tom Brady,Quarterback,The_Chief,20,8.540000000000001,17.0551233601,-8.5151233601,Bench,Bench
12,Tom Brady,Quarterback,The_Chief,20,11.3,16.786202432,-5.486202431999999,Bench,Bench
13,Tom Brady,Quarterback,The_Chief,20,24.340000000000003,17.6543130323,6.685686967700004,Bench,Bench
1,Tony Pollard,Running Back,'R'm Chair_Quarterback,20,2.4000000000000004,4.678987622200001,-2.2789876222000007,Bench,Bench
1,Travis Kelce,Tight End,The_Chief,6,11.8,16.695729236000002,-4.895729236000001,Tight End,Starter
2,Travis Kelce,Tight End,The_Chief,6,23.700000000000003,20.136662433999998,3.563337566000005,Tight End,Starter
3,Travis Kelce,Tight End,The_Chief,6,15.9,18.276439655,-2.3764396550000004,Tight End,Starter
4,Travis Kelce,Tight End,The_Chief,6,15.5,18.823381902999998,-3.323381902999998,Tight End,Starter
5,Travis Kelce,Tight End,The_Chief,6,11,17.603889457,-6.603889457000001,Tight End,Starter
6,Travis Kelce,Tight End,The_Chief,6,9.8,17.203373692000003,-7.403373692000002,Tight End,Starter
7,Travis Kelce,Tight End,The_Chief,6,10.4,16.118492652999997,-5.718492652999997,Tight End,Starter
8,Travis Kelce,Tight End,The_Chief,6,16.3,12.989541271,3.3104587290000005,Tight End,Starter
9,Travis Kelce,Tight End,The_Chief,6,13.2,13.503797591000001,-0.30379759100000214,Tight End,Starter
10,Travis Kelce,Tight End,The_Chief,6,20.5,17.229704248000004,3.2702957519999956,Tight End,Starter
11,Travis Kelce,Tight End,The_Chief,6,22.200000000000003,16.014552749,6.185447251000003,Tight End,Starter
12,Travis Kelce,Tight End,The_Chief,20,NA,0,NA,Bench,Bench
13,Travis Kelce,Tight End,The_Chief,6,14,16.699247038,-2.6992470379999993,Tight End,Starter
1,Trey Burton,Tight End,Analysis_Paralysis,20,0,0,0,Bench,Bench
2,Trey Burton,Tight End,Analysis_Paralysis,20,2.5,7.982039541000001,-5.482039541000001,Bench,Bench
3,Trey Burton,Tight End,Analysis_Paralysis,20,6,7.004405726999999,-1.004405726999999,Bench,Bench
4,Trey Burton,Tight End,Analysis_Paralysis,20,3.6,6.816503808,-3.216503808,Bench,Bench
5,Trey Burton,Tight End,Analysis_Paralysis,20,4.6,7.118026741000001,-2.5180267410000017,Bench,Bench
6,Trey Burton,Tight End,Analysis_Paralysis,6,NA,0,NA,Tight End,Starter
7,Trey Burton,Tight End,Analysis_Paralysis,6,3.1,5.866896981,-2.766896981,Tight End,Starter
8,Trey Burton,Tight End,Analysis_Paralysis,20,2.6,5.6558772180000005,-3.0558772180000005,Bench,Bench
9,Trey Burton,Tight End,Analysis_Paralysis,20,0,6.009788142999999,-6.009788142999999,Bench,Bench
10,Trey Burton,Tight End,Analysis_Paralysis,20,0,4.803432778,-4.803432778,Bench,Bench
11,Trey Burton,Tight End,Analysis_Paralysis,20,0,0,0,Bench,Bench
12,Trey Burton,Tight End,Analysis_Paralysis,20,0,0,0,Bench,Bench
13,Trey Burton,Tight End,Analysis_Paralysis,20,0,0,0,Bench,Bench
7,Ty Johnson,Running Back,NA,NA,9.700000000000001,2.2738120887999997,7.426187911200001,NA,Starter
8,Ty Johnson,Running Back,The OBJective_Functions,2,4.8,12.604971331,-7.804971331,Running Back,Starter
1,Tyler Boyd,Wide Receiver,The OBJective_Functions,4,14.3,14.1355637949,0.16443620510000123,Wide Receiver,Starter
2,Tyler Boyd,Wide Receiver,The OBJective_Functions,23,22.200000000000003,12.862739741800002,9.3372602582,Flex,Starter
3,Tyler Boyd,Wide Receiver,The OBJective_Functions,4,12.8,13.5489094946,-0.7489094945999994,Wide Receiver,Starter
4,Tyler Boyd,Wide Receiver,The OBJective_Functions,4,6.300000000000001,15.712955694800002,-9.4129556948,Wide Receiver,Starter
5,Tyler Boyd,Wide Receiver,The OBJective_Functions,4,28.3,14.788881396799999,13.511118603200002,Wide Receiver,Starter
6,Tyler Boyd,Wide Receiver,The OBJective_Functions,4,4,15.660368111199999,-11.660368111199999,Wide Receiver,Starter
7,Tyler Boyd,Wide Receiver,The OBJective_Functions,4,8.5,14.450312706500002,-5.950312706500002,Wide Receiver,Starter
8,Tyler Boyd,Wide Receiver,The OBJective_Functions,4,12.8,14.5402379411,-1.7402379410999984,Wide Receiver,Starter
9,Tyler Boyd,Wide Receiver,The OBJective_Functions,20,NA,0,NA,Bench,Bench
10,Tyler Boyd,Wide Receiver,The OBJective_Functions,20,12.2,13.6198535589,-1.4198535588999999,Bench,Bench
11,Tyler Boyd,Wide Receiver,The OBJective_Functions,4,2,12.756358890600003,-10.756358890600003,Wide Receiver,Starter
12,Tyler Boyd,Wide Receiver,The OBJective_Functions,20,19.1,10.961166076500001,8.1388339235,Bench,Bench
13,Tyler Boyd,Wide Receiver,The OBJective_Functions,4,16.9,13.0436372815,3.856362718499998,Wide Receiver,Starter
1,Tyler Lockett,Wide Receiver,Team_Ward,20,11.4,12.711331242000002,-1.3113312420000014,Bench,Bench
2,Tyler Lockett,Wide Receiver,Team_Ward,20,17.9,12.074937621700002,5.825062378299997,Bench,Bench
3,Tyler Lockett,Wide Receiver,Team_Ward,23,32.4,13.0931557873,19.3068442127,Flex,Starter
4,Tyler Lockett,Wide Receiver,Team_Ward,4,9.100000000000001,15.527598677,-6.427598676999999,Wide Receiver,Starter
5,Tyler Lockett,Wide Receiver,Team_Ward,4,14.3,15.353958784499998,-1.0539587844999971,Wide Receiver,Starter
6,Tyler Lockett,Wide Receiver,Team_Ward,23,12.8,14.9331120275,-2.1331120274999993,Flex,Starter
7,Tyler Lockett,Wide Receiver,Team_Ward,23,16.8,13.909759763,2.8902402370000004,Flex,Starter
8,Tyler Lockett,Wide Receiver,Team_Ward,23,16,14.2345538062,1.7654461938000008,Flex,Starter
9,Tyler Lockett,Wide Receiver,Team_Ward,23,40.2,15.704696294,24.495303706,Flex,Starter
10,Tyler Lockett,Wide Receiver,Team_Ward,23,5.9,16.297429568800002,-10.397429568800002,Flex,Starter
11,Tyler Lockett,Wide Receiver,Team_Ward,20,NA,0,NA,Bench,Bench
12,Tyler Lockett,Wide Receiver,Team_Ward,23,4.800000000000001,16.392996829800005,-11.592996829800004,Flex,Starter
13,Tyler Lockett,Wide Receiver,Team_Ward,23,0,15.461946559400003,-15.461946559400003,Flex,Starter
1,Tyreek Hill,Wide Receiver,Philly_Chapmaniacs,4,4.1,17.293652672799997,-13.193652672799997,Wide Receiver,Starter
2,Tyreek Hill,Wide Receiver,Philly_Chapmaniacs,21,0,0,0,IR,Bench
3,Tyreek Hill,Wide Receiver,Philly_Chapmaniacs,21,0,0,0,IR,Bench
4,Tyreek Hill,Wide Receiver,Philly_Chapmaniacs,21,0,0,0,IR,Bench
5,Tyreek Hill,Wide Receiver,Philly_Chapmaniacs,21,0,0,0,IR,Bench
6,Tyreek Hill,Wide Receiver,Philly_Chapmaniacs,20,25,13.826015336200001,11.173984663799999,Bench,Bench
7,Tyreek Hill,Wide Receiver,Philly_Chapmaniacs,4,16.4,17.482072208199998,-1.0820722081999996,Wide Receiver,Starter
8,Tyreek Hill,Wide Receiver,Philly_Chapmaniacs,4,14.100000000000001,14.9458937276,-0.8458937275999983,Wide Receiver,Starter
9,Tyreek Hill,Wide Receiver,Philly_Chapmaniacs,4,26.5,14.736923505999998,11.763076494000002,Wide Receiver,Starter
10,Tyreek Hill,Wide Receiver,Philly_Chapmaniacs,4,33,18.748016695500002,14.251983304499998,Wide Receiver,Starter
11,Tyreek Hill,Wide Receiver,Philly_Chapmaniacs,4,0,19.403539686000002,-19.403539686000002,Wide Receiver,Starter
12,Tyreek Hill,Wide Receiver,Philly_Chapmaniacs,20,NA,0,NA,Bench,Bench
13,Tyreek Hill,Wide Receiver,Philly_Chapmaniacs,4,10.1,19.5896269836,-9.4896269836,Wide Receiver,Starter
1,Tyrell Williams,Wide Receiver,The OBJective_Functions,20,22.5,12.449865289,10.050134711,Bench,Bench
2,Tyrell Williams,Wide Receiver,The OBJective_Functions,4,15.600000000000001,14.794147071000001,0.8058529290000003,Wide Receiver,Starter
3,Tyrell Williams,Wide Receiver,The OBJective_Functions,23,11.9,13.054501167000002,-1.1545011670000012,Flex,Starter
4,Tyrell Williams,Wide Receiver,The OBJective_Functions,20,12.6,12.397624377,0.202375623,Bench,Bench
5,Tyrell Williams,Wide Receiver,The OBJective_Functions,20,0,0,0,Bench,Bench
6,Tyrell Williams,Wide Receiver,The OBJective_Functions,20,NA,0,NA,Bench,Bench
7,Tyrell Williams,Wide Receiver,The OBJective_Functions,20,0,0,0,Bench,Bench
8,Tyrell Williams,Wide Receiver,The OBJective_Functions,20,18.1,13.866159166000001,4.233840834,Bench,Bench
9,Tyrell Williams,Wide Receiver,The OBJective_Functions,4,7.800000000000001,12.623277637,-4.823277636999999,Wide Receiver,Starter
11,Tyrell Williams,Wide Receiver,NA,NA,12.200000000000001,11.124145469,1.075854531000001,NA,Starter
12,Tyrell Williams,Wide Receiver,Dallas_The boys,20,3.8,11.074593912000001,-7.274593912000001,Bench,Bench
13,Tyrell Williams,Wide Receiver,Dallas_The boys,20,1.9,10.867790483000002,-8.967790483000002,Bench,Bench
1,Vance McDonald,Tight End,Palindrome_Tikkit,6,6,9.575599203,-3.5755992029999994,Tight End,Starter
2,Vance McDonald,Tight End,Palindrome_Tikkit,6,22.8,9.092123668000001,13.707876332,Tight End,Starter
3,Vance McDonald,Tight End,Palindrome_Tikkit,6,2,9.678384383000003,-7.678384383000003,Tight End,Starter
4,Vance McDonald,Tight End,Palindrome_Tikkit,20,0,0,0,Bench,Bench
5,Vance McDonald,Tight End,Palindrome_Tikkit,20,6.4,7.6673245859999994,-1.267324585999999,Bench,Bench
6,Vance McDonald,Tight End,Palindrome_Tikkit,20,1.5,6.694346451,-5.194346451,Bench,Bench
7,Vance McDonald,Tight End,Palindrome_Tikkit,20,NA,0,NA,Bench,Bench
8,Vance McDonald,Tight End,Palindrome_Tikkit,20,4.9,6.650211462000001,-1.7502114620000002,Bench,Bench
9,Vance McDonald,Tight End,Palindrome_Tikkit,20,14,5.985783063,8.014216937,Bench,Bench
10,Vance McDonald,Tight End,Palindrome_Tikkit,20,4.300000000000001,6.618669329,-2.3186693289999996,Bench,Bench
11,Vance McDonald,Tight End,Palindrome_Tikkit,20,6.300000000000001,8.830059668,-2.530059668,Bench,Bench
12,Vance McDonald,Tight End,Palindrome_Tikkit,6,1.1,9.252902363,-8.152902363,Tight End,Starter
13,Vance McDonald,Tight End,Palindrome_Tikkit,20,5.1,6.325706663,-1.2257066630000004,Bench,Bench
3,Vernon Davis,Tight End,NA,NA,5,8.271760448,-3.271760448,NA,Starter
4,Vernon Davis,Tight End,Philly_Chapmaniacs,6,1.5,8.405673495000002,-6.905673495000002,Tight End,Starter
1,Vikings D/ST,Defense,'R'm Chair_Quarterback,16,15,4.710992034,10.289007966,Defense,Starter
2,Vikings D/ST,Defense,'R'm Chair_Quarterback,16,6,5.998254913,0.0017450869999997565,Defense,Starter
3,Vikings D/ST,Defense,'R'm Chair_Quarterback,16,7,6.723403681000001,0.27659631899999937,Defense,Starter
4,Vikings D/ST,Defense,'R'm Chair_Quarterback,16,4,6.425561085,-2.425561085,Defense,Starter
5,Vikings D/ST,Defense,'R'm Chair_Quarterback,16,13,5.7103206900000005,7.2896793099999995,Defense,Starter
6,Vikings D/ST,Defense,'R'm Chair_Quarterback,16,5,5.690678669,-0.6906786690000004,Defense,Starter
7,Vikings D/ST,Defense,'R'm Chair_Quarterback,16,0,5.237689524,-5.237689524,Defense,Starter
8,Vikings D/ST,Defense,'R'm Chair_Quarterback,16,13,6.054534552000001,6.945465447999999,Defense,Starter
9,Vikings D/ST,Defense,'R'm Chair_Quarterback,16,6,6.721935837,-0.7219358370000002,Defense,Starter
10,Vikings D/ST,Defense,'R'm Chair_Quarterback,16,0,4.926148887999999,-4.926148887999999,Defense,Starter
11,Vikings D/ST,Defense,'R'm Chair_Quarterback,16,3,10.075037071999999,-7.075037071999999,Defense,Starter
13,Vikings D/ST,Defense,'R'm Chair_Quarterback,20,6,4.952373481,1.0476265189999996,Bench,Bench
3,Wayne Gallman,Running Back,NA,NA,1.3,3.0427163784,-1.7427163784000002,NA,Starter
4,Wayne Gallman,Running Back,'R'm Chair_Quarterback,2,27.8,11.992297453000003,15.807702546999998,Running Back,Starter
